date,nav
2010-12-27,91.6030
2010-12-28,91.6390
2010-12-29,92.4210
2010-12-30,92.7730
2010-12-31,93.2280
2011-01-03,93.5760
2011-01-04,93.2150
2011-01-05,92.0760
2011-01-06,91.4320
2011-01-07,89.7630
2011-01-10,88.3980
2011-01-11,88.1550
2011-01-12,89.1450
2011-01-13,87.8430
2011-01-14,86.6060
2011-01-17,86.4160
2011-01-18,86.5050
2011-01-19,86.3170
2011-01-20,86.0700
2011-01-21,86.2560
2011-01-24,87.2450
2011-01-25,87.1360
2011-01-27,85.9560
2011-01-28,84.7410
2011-01-31,84.4860
2011-02-01,83.1340
2011-02-02,83.2800
2011-02-03,84.3230
2011-02-04,83.0210
2011-02-07,83.1110
2011-02-08,81.9040
2011-02-09,80.8970
2011-02-10,80.2980
2011-02-11,81.5680
2011-02-14,83.7310
2011-02-15,84.0650
2011-02-16,84.1800
2011-02-17,85.0160
2011-02-18,83.6870
2011-02-21,84.2050
2011-02-22,83.1940
2011-02-23,82.5710
2011-02-24,80.1650
2011-02-25,80.7190
2011-02-28,81.4200
2011-03-01,84.0670
2011-03-03,83.3880
2011-03-04,83.6580
2011-03-07,82.8420
2011-03-08,83.6960
2011-03-09,83.8150
2011-03-10,83.4200
2011-03-11,82.9820
2011-03-14,83.9320
2011-03-15,82.7770
2011-03-16,83.8260
2011-03-17,83.1170
2011-03-18,82.2940
2011-03-21,82.2020
2011-03-22,82.9120
2011-03-23,83.6230
2011-03-24,83.8430
2011-03-25,85.6370
2011-03-28,85.8180
2011-03-29,86.5330
2011-03-30,87.7360
2011-03-31,87.9500
2011-04-01,87.9730
2011-04-04,89.1910
2011-04-05,89.3720
2011-04-06,89.2030
2011-04-07,89.7310
2011-04-08,88.8620
2011-04-11,88.6270
2011-04-13,90.1050
2011-04-15,89.1290
2011-04-18,88.0730
2011-04-19,88.2660
2011-04-20,89.3850
2011-04-21,89.6370
2011-04-25,89.7430
2011-04-26,89.7770
2011-04-27,89.7790
2011-04-28,89.2340
2011-04-29,88.4630
2011-05-02,87.8240
2011-05-03,86.2910
2011-05-04,86.1120
2011-05-05,85.2350
2011-05-06,86.2140
2011-05-09,86.3360
2011-05-10,86.2550
2011-05-11,86.8390
2011-05-12,85.9850
2011-05-13,86.5490
2011-05-16,85.9970
2011-05-17,84.7390
2011-05-18,84.0610
2011-05-19,83.9110
2011-05-20,84.7390
2011-05-23,83.7160
2011-05-24,83.8460
2011-05-25,83.3510
2011-05-26,83.9820
2011-05-27,84.9710
2011-05-30,85.2440
2011-05-31,86.6550
2011-06-01,87.0840
2011-06-02,86.9800
2011-06-03,86.2890
2011-06-06,86.4800
2011-06-07,87.0410
2011-06-08,86.7790
2011-06-09,86.6260
2011-06-10,86.2180
2011-06-13,86.3990
2011-06-14,86.7940
2011-06-15,86.0260
2011-06-16,85.5480
2011-06-17,85.1090
2011-06-20,83.6490
2011-06-21,83.4790
2011-06-22,83.5270
2011-06-23,83.9410
2011-06-24,85.7750
2011-06-27,86.6840
2011-06-28,86.8720
2011-06-29,87.4770
2011-06-30,87.8340
2011-07-01,87.7240
2011-07-04,88.1150
2011-07-05,87.9090
2011-07-06,87.8180
2011-07-07,89.2390
2011-07-08,88.3470
2011-07-11,87.8610
2011-07-12,86.6520
2011-07-13,87.5150
2011-07-14,87.8740
2011-07-15,87.5730
2011-07-18,87.5250
2011-07-19,87.9440
2011-07-20,87.1860
2011-07-21,86.7190
2011-07-22,87.7300
2011-07-25,88.0660
2011-07-26,87.0050
2011-07-27,86.7200
2011-07-28,85.9850
2011-07-29,85.9300
2011-08-01,86.2960
2011-08-02,85.3660
2011-08-03,85.0130
2011-08-04,84.2240
2011-08-05,82.7530
2011-08-08,81.7060
2011-08-09,80.7760
2011-08-10,82.0380
2011-08-11,81.6760
2011-08-12,80.9260
2011-08-16,79.9490
2011-08-17,79.8760
2011-08-18,78.4040
2011-08-19,77.1380
2011-08-22,78.0870
2011-08-23,78.5570
2011-08-24,77.9690
2011-08-25,77.0190
2011-08-26,75.6040
2011-08-29,77.6020
2011-08-30,78.9510
2011-09-02,79.6050
2011-09-05,79.1890
2011-09-06,79.5810
2011-09-07,80.5320
2011-09-08,81.0950
2011-09-09,79.9250
2011-09-12,78.2330
2011-09-13,78.2170
2011-09-14,79.3290
2011-09-15,80.3580
2011-09-16,80.5910
2011-09-19,79.8690
2011-09-20,81.3450
2011-09-21,81.5970
2011-09-22,78.7170
2011-09-23,78.1370
2011-09-26,78.0610
2011-09-27,79.8900
2011-09-28,79.4330
2011-09-29,80.3140
2011-09-30,79.4270
2011-10-03,78.2970
2011-10-04,77.0030
2011-10-05,76.6980
2011-10-07,78.3050
2011-10-10,79.5370
2011-10-11,79.6320
2011-10-12,81.3020
2011-10-13,81.0680
2011-10-14,81.8760
2011-10-17,81.6740
2011-10-18,80.7790
2011-10-19,81.5030
2011-10-20,80.9700
2011-10-21,80.4000
2011-10-24,80.7990
2011-10-25,81.8420
2011-10-28,83.9300
2011-10-31,83.5900
2011-11-01,82.7860
2011-11-02,82.9140
2011-11-03,83.3340
2011-11-04,83.7690
2011-11-08,83.6900
2011-11-09,82.3320
2011-11-11,81.3740
2011-11-14,80.8190
2011-11-15,79.6470
2011-11-16,78.9950
2011-11-17,77.8090
2011-11-18,77.5470
2011-11-21,75.8480
2011-11-22,76.2850
2011-11-23,74.6490
2011-11-24,75.1610
2011-11-25,75.2130
2011-11-28,77.3060
2011-11-29,76.4200
2011-11-30,76.6720
2011-12-01,77.9310
2011-12-02,79.4620
2011-12-05,79.5020
2011-12-07,79.6540
2011-12-08,78.1830
2011-12-09,77.3760
2011-12-12,75.9780
2011-12-13,76.2310
2011-12-14,75.7900
2011-12-15,75.6120
2011-12-16,74.5520
2011-12-19,73.6400
2011-12-20,72.5300
2011-12-21,74.2960
2011-12-22,74.7670
2011-12-23,74.4060
2011-12-26,75.2600
2011-12-27,74.8140
2011-12-28,74.1380
2011-12-29,73.4440
2011-12-30,73.4220
2012-01-02,73.6020
2012-01-03,75.4500
2012-01-04,75.3700
2012-01-05,75.3350
2012-01-06,75.1650
2012-01-09,75.3840
2012-01-10,76.8260
2012-01-11,77.1050
2012-01-12,76.7410
2012-01-13,77.5430
2012-01-16,77.6160
2012-01-17,78.8620
2012-01-18,78.7720
2012-01-19,79.4180
2012-01-20,80.0800
2012-01-23,80.1680
2012-01-24,81.2180
2012-01-25,81.9050
2012-01-27,82.4530
2012-01-30,80.5470
2012-01-31,82.2630
2012-02-01,82.7940
2012-02-02,83.2060
2012-02-03,83.9760
2012-02-06,84.7800
2012-02-07,84.2470
2012-02-08,84.8340
2012-02-09,85.6360
2012-02-10,85.3090
2012-02-13,85.4990
2012-02-14,85.8890
2012-02-15,87.2740
2012-02-16,87.8630
2012-02-17,88.2890
2012-02-21,88.4890
2012-02-22,86.7330
2012-02-23,86.4180
2012-02-24,85.9000
2012-02-27,83.9620
2012-02-28,85.8150
2012-02-29,86.2400
2012-03-01,85.6080
2012-03-02,85.8530
2012-03-05,84.7010
2012-03-06,84.1210
2012-03-07,84.0170
2012-03-09,85.6270
2012-03-12,86.1000
2012-03-13,87.0790
2012-03-14,87.5760
2012-03-15,86.5460
2012-03-16,85.4400
2012-03-19,84.7380
2012-03-20,85.0740
2012-03-21,86.4200
2012-03-22,84.2820
2012-03-23,85.0000
2012-03-26,83.7660
2012-03-27,84.3110
2012-03-28,83.4060
2012-03-29,83.4840
2012-03-30,85.4460
2012-04-02,85.5120
2012-04-03,86.2440
2012-04-04,85.6510
2012-04-09,84.2520
2012-04-10,84.0450
2012-04-11,83.5570
2012-04-12,84.1640
2012-04-13,82.9550
2012-04-16,83.3640
2012-04-17,84.2750
2012-04-18,84.7360
2012-04-19,85.0490
2012-04-20,84.4510
2012-04-23,83.0700
2012-04-24,83.1990
2012-04-25,82.8860
2012-04-26,82.6330
2012-04-27,82.5170
2012-04-30,83.6700
2012-05-02,83.3560
2012-05-03,82.5270
2012-05-04,81.1390
2012-05-07,81.5520
2012-05-08,79.9950
2012-05-09,79.3370
2012-05-10,79.2020
2012-05-11,78.7740
2012-05-14,78.3810
2012-05-15,78.8640
2012-05-16,77.7790
2012-05-17,78.1210
2012-05-18,78.3700
2012-05-21,78.8090
2012-05-22,78.4010
2012-05-23,77.9650
2012-05-24,79.2960
2012-05-25,79.3840
2012-05-28,80.2380
2012-05-29,80.0940
2012-05-30,79.2570
2012-05-31,79.1340
2012-06-01,78.4620
2012-06-04,78.6770
2012-06-05,78.6490
2012-06-06,80.0660
2012-06-07,80.8310
2012-06-08,80.8330
2012-06-11,80.6950
2012-06-12,81.4580
2012-06-13,81.4190
2012-06-14,80.7710
2012-06-15,81.7150
2012-06-18,80.5800
2012-06-19,81.2080
2012-06-20,81.7150
2012-06-21,82.4830
2012-06-22,82.3600
2012-06-25,82.0840
2012-06-26,82.2290
2012-06-27,82.3120
2012-06-28,82.3070
2012-06-29,84.0010
2012-07-02,84.2300
2012-07-03,84.5750
2012-07-04,84.8270
2012-07-05,85.4170
2012-07-06,85.3390
2012-07-09,84.5330
2012-07-10,85.6570
2012-07-11,85.2400
2012-07-12,84.4020
2012-07-13,84.1080
2012-07-16,84.0300
2012-07-17,83.9070
2012-07-18,83.9840
2012-07-19,84.4090
2012-07-20,83.9110
2012-07-23,82.6020
2012-07-24,82.6970
2012-07-25,82.2660
2012-07-26,81.1460
2012-07-27,81.0490
2012-07-30,82.6830
2012-07-31,82.8560
2012-08-01,83.4490
2012-08-02,83.3230
2012-08-03,83.1880
2012-08-06,84.0560
2012-08-07,84.5030
2012-08-08,84.5730
2012-08-09,83.7720
2012-08-10,83.7360
2012-08-13,84.1250
2012-08-14,84.9330
2012-08-16,84.8750
2012-08-17,85.0170
2012-08-21,85.6940
2012-08-22,85.7130
2012-08-23,86.2480
2012-08-24,86.1120
2012-08-27,85.3090
2012-08-28,84.5970
2012-08-29,83.9740
2012-08-30,84.1650
2012-08-31,83.4730
2012-09-03,83.6110
2012-09-04,83.7330
2012-09-05,83.0130
2012-09-06,83.6470
2012-09-07,85.1940
2012-09-10,85.5440
2012-09-11,85.8830
2012-09-12,86.2200
2012-09-13,86.1350
2012-09-14,87.7210
2012-09-17,88.1990
2012-09-18,88.5940
2012-09-20,88.2310
2012-09-21,89.8890
2012-09-24,89.6870
2012-09-25,90.0200
2012-09-26,90.2590
2012-09-27,89.9020
2012-09-28,90.7390
2012-10-01,91.4920
2012-10-03,91.9210
2012-10-04,92.9080
2012-10-05,92.0550
2012-10-08,91.1210
2012-10-09,91.7150
2012-10-10,90.8540
2012-10-11,91.7790
2012-10-12,91.3610
2012-10-15,91.5830
2012-10-16,90.6330
2012-10-17,90.8440
2012-10-18,91.9270
2012-10-19,91.4340
2012-10-22,91.8180
2012-10-23,91.5100
2012-10-25,91.2540
2012-10-26,90.4710
2012-10-29,90.0550
2012-10-30,88.9350
2012-10-31,89.5100
2012-11-01,89.9980
2012-11-02,90.5820
2012-11-05,90.2550
2012-11-06,90.7690
2012-11-07,91.4420
2012-11-08,91.3020
2012-11-09,90.2660
2012-11-12,90.1690
2012-11-15,89.5200
2012-11-16,88.6350
2012-11-19,88.2700
2012-11-20,87.8440
2012-11-21,88.5580
2012-11-22,88.8670
2012-11-23,88.5620
2012-11-26,88.7850
2012-11-27,90.0860
2012-11-29,91.2780
2012-11-30,92.4990
2012-12-03,92.8290
2012-12-04,93.6140
2012-12-05,93.9350
2012-12-06,94.5630
2012-12-07,94.6140
2012-12-10,94.5390
2012-12-11,93.8880
2012-12-12,93.6090
2012-12-13,92.7540
2012-12-14,93.1650
2012-12-17,92.8290
2012-12-18,93.4240
2012-12-19,94.0080
2012-12-20,93.7160
2012-12-21,92.3740
2012-12-24,92.4920
2012-12-26,93.2260
2012-12-27,92.8370
2012-12-28,93.4350
2012-12-31,93.8530
2013-01-01,94.7630
2013-01-02,95.4820
2013-01-03,95.8440
2013-01-04,96.5380
2013-01-07,96.4340
2013-01-08,96.4020
2013-01-09,96.4180
2013-01-10,96.2530
2013-01-11,96.0590
2013-01-14,97.1350
2013-01-15,97.7010
2013-01-16,96.6060
2013-01-17,97.1500
2013-01-18,98.2380
2013-01-21,98.6150
2013-01-22,97.8180
2013-01-23,97.4090
2013-01-24,95.8500
2013-01-25,96.9740
2013-01-28,97.0600
2013-01-29,96.6840
2013-01-30,96.6200
2013-01-31,96.5070
2013-02-01,96.3560
2013-02-04,95.6870
2013-02-05,94.6930
2013-02-06,94.7430
2013-02-07,94.3850
2013-02-08,93.2690
2013-02-11,93.1640
2013-02-12,93.3180
2013-02-13,93.2650
2013-02-14,92.1210
2013-02-15,91.8310
2013-02-18,92.0730
2013-02-19,93.1350
2013-02-20,93.1470
2013-02-21,91.7970
2013-02-22,91.7160
2013-02-25,91.1130
2013-02-26,89.7500
2013-02-27,90.3400
2013-02-28,88.4340
2013-03-01,89.2850
2013-03-04,89.0010
2013-03-05,90.1880
2013-03-06,90.8130
2013-03-07,91.2210
2013-03-08,92.2640
2013-03-11,92.1450
2013-03-12,91.7190
2013-03-13,90.6390
2013-03-14,91.4500
2013-03-15,90.6560
2013-03-18,90.0390
2013-03-19,88.6980
2013-03-20,87.3300
2013-03-21,86.9940
2013-03-22,86.9120
2013-03-25,86.6440
2013-03-26,86.9300
2013-03-28,87.6560
2013-04-01,88.4160
2013-04-02,89.6590
2013-04-03,88.7560
2013-04-04,87.1150
2013-04-05,87.0340
2013-04-08,86.9400
2013-04-09,86.0780
2013-04-10,86.8160
2013-04-11,87.6360
2013-04-12,86.3830
2013-04-15,87.2930
2013-04-16,88.4720
2013-04-17,88.9970
2013-04-18,89.9160
2013-04-22,90.5210
2013-04-23,90.4470
2013-04-25,91.1530
2013-04-26,90.3530
2013-04-29,90.7110
2013-04-30,90.8660
2013-05-02,91.6850
2013-05-03,90.4060
2013-05-06,91.1640
2013-05-07,91.9600
2013-05-08,92.2520
2013-05-09,91.8110
2013-05-10,92.2480
2013-05-13,90.6910
2013-05-14,91.0220
2013-05-15,92.9410
2013-05-16,93.3460
2013-05-17,93.6650
2013-05-20,92.6380
2013-05-21,91.5790
2013-05-22,90.9170
2013-05-23,88.6180
2013-05-24,88.6340
2013-05-27,89.4170
2013-05-28,90.1260
2013-05-29,89.8800
2013-05-30,89.9890
2013-05-31,88.8340
2013-06-03,88.6380
2013-06-04,88.5350
2013-06-05,88.4600
2013-06-06,88.4330
2013-06-07,87.8570
2013-06-10,87.3760
2013-06-11,86.0870
2013-06-12,85.9950
2013-06-13,84.9390
2013-06-14,86.4690
2013-06-17,86.6680
2013-06-18,86.2750
2013-06-19,86.4230
2013-06-20,84.3810
2013-06-21,84.1610
2013-06-24,82.4970
2013-06-25,82.4400
2013-06-26,82.5160
2013-06-27,83.3610
2013-06-28,85.6400
2013-07-01,86.6030
2013-07-02,86.2120
2013-07-03,84.4600
2013-07-04,85.2710
2013-07-05,85.5210
2013-07-08,84.5870
2013-07-09,85.0360
2013-07-10,84.4500
2013-07-11,85.6120
2013-07-12,86.6050
2013-07-15,86.9580
2013-07-16,85.8300
2013-07-17,85.6260
2013-07-18,86.2690
2013-07-19,86.0120
2013-07-22,86.0260
2013-07-23,86.6010
2013-07-24,85.5980
2013-07-25,84.4590
2013-07-26,84.0740
2013-07-29,83.2690
2013-07-30,81.4700
2013-07-31,81.2510
2013-08-01,80.4060
2013-08-02,79.7780
2013-08-05,79.6810
2013-08-06,77.6050
2013-08-07,78.2780
2013-08-08,79.1520
2013-08-12,80.3410
2013-08-13,81.4020
2013-08-14,82.2030
2013-08-16,79.1500
2013-08-19,77.9490
2013-08-20,78.2230
2013-08-21,76.7190
2013-08-22,78.1640
2013-08-23,78.7010
2013-08-26,78.6600
2013-08-27,76.4860
2013-08-28,75.9280
2013-08-29,76.9810
2013-08-30,78.0520
2013-09-02,79.2210
2013-09-03,76.9120
2013-09-04,78.2950
2013-09-05,80.3590
2013-09-06,81.5830
2013-09-10,83.8900
2013-09-11,84.6540
2013-09-12,83.5980
2013-09-13,83.6800
2013-09-16,83.5230
2013-09-17,83.6960
2013-09-18,84.0910
2013-09-19,86.8910
2013-09-20,85.5370
2013-09-23,84.1250
2013-09-24,83.8070
2013-09-25,83.5480
2013-09-26,83.7570
2013-09-27,83.6310
2013-09-30,82.2610
2013-10-01,83.0120
2013-10-03,84.4840
2013-10-04,84.8890
2013-10-07,84.9230
2013-10-08,85.0800
2013-10-09,86.0160
2013-10-10,86.5330
2013-10-11,87.3970
2013-10-14,87.6090
2013-10-15,87.3800
2013-10-17,86.9680
2013-10-18,88.8310
2013-10-21,88.9180
2013-10-22,88.9650
2013-10-23,88.8380
2013-10-24,88.5130
2013-10-25,88.1460
2013-10-28,87.2920
2013-10-29,88.8870
2013-10-30,89.4270
2013-10-31,90.4540
2013-11-01,90.9650
2013-11-05,90.9690
2013-11-06,90.6760
2013-11-07,89.6510
2013-11-08,89.3910
2013-11-11,88.7410
2013-11-12,87.9060
2013-11-13,87.2490
2013-11-14,88.3740
2013-11-18,89.8390
2013-11-19,90.2200
2013-11-20,89.0070
2013-11-21,87.3560
2013-11-22,87.0210
2013-11-25,88.8050
2013-11-26,87.9210
2013-11-27,87.9000
2013-11-28,88.3740
2013-11-29,90.1590
2013-12-02,90.7460
2013-12-03,90.8280
2013-12-04,90.2330
2013-12-05,91.1850
2013-12-06,91.3350
2013-12-09,92.5990
2013-12-10,91.9960
2013-12-11,91.5050
2013-12-12,90.6800
2013-12-13,89.4160
2013-12-16,89.4370
2013-12-17,89.7020
2013-12-18,90.6330
2013-12-19,89.9210
2013-12-20,91.4760
2013-12-23,92.0030
2013-12-24,91.9110
2013-12-26,92.0870
2013-12-27,92.6140
2013-12-30,92.3240
2013-12-31,92.5400
2014-01-01,92.6390
2014-01-02,91.1480
2014-01-03,91.0600
2014-01-06,90.7970
2014-01-07,90.0390
2014-01-08,90.2030
2014-01-09,89.9430
2014-01-10,89.8910
2014-01-13,91.1780
2014-01-14,90.9640
2014-01-15,91.7680
2014-01-16,91.5640
2014-01-17,90.6360
2014-01-20,91.3090
2014-01-21,91.6640
2014-01-22,91.9970
2014-01-23,92.0200
2014-01-24,90.6200
2014-01-27,88.3680
2014-01-28,88.4870
2014-01-29,88.3490
2014-01-30,87.6260
2014-01-31,88.3580
2014-02-03,87.0980
2014-02-04,87.3920
2014-02-05,87.6020
2014-02-06,87.4450
2014-02-07,87.9300
2014-02-10,87.7070
2014-02-11,88.0900
2014-02-12,88.5800
2014-02-13,87.2320
2014-02-14,87.7320
2014-02-17,87.8960
2014-02-18,88.4740
2014-02-19,88.6540
2014-02-20,87.7480
2014-02-21,88.9050
2014-02-24,89.1870
2014-02-25,89.4570
2014-02-26,89.8540
2014-02-28,90.7400
2014-03-03,89.9900
2014-03-04,90.9960
2014-03-05,91.8540
2014-03-06,93.0220
2014-03-07,94.7350
2014-03-10,94.9340
2014-03-11,94.3430
2014-03-12,94.3280
2014-03-13,94.2260
2014-03-14,94.6140
2014-03-18,94.8820
2014-03-19,95.0760
2014-03-20,94.5120
2014-03-21,94.7110
2014-03-24,95.7840
2014-03-25,95.9390
2014-03-26,96.2330
2014-03-27,96.7210
2014-03-28,97.6560
2014-03-31,98.0770
2014-04-01,98.2230
2014-04-02,99.4670
2014-04-03,99.0300
2014-04-04,98.9280
2014-04-07,98.7420
2014-04-09,100.7350
2014-04-10,101.3340
2014-04-11,101.4510
2014-04-15,100.7330
2014-04-16,99.8880
2014-04-17,101.6880
2014-04-21,102.4360
2014-04-22,102.4090
2014-04-23,102.4760
2014-04-25,101.8250
2014-04-28,102.0790
2014-04-29,101.6050
2014-04-30,100.8020
2014-05-02,101.0950
2014-05-05,101.1760
2014-05-06,101.5550
2014-05-07,100.7620
2014-05-08,100.9020
2014-05-09,103.6230
2014-05-12,105.7140
2014-05-13,107.7930
2014-05-14,108.3570
2014-05-15,108.2710
2014-05-16,109.9270
2014-05-19,112.4650
2014-05-20,112.5870
2014-05-21,112.7380
2014-05-22,113.4770
2014-05-23,115.2510
2014-05-26,114.6480
2014-05-27,113.5830
2014-05-28,113.6670
2014-05-29,112.1870
2014-05-30,111.7030
2014-06-02,114.4530
2014-06-03,115.2270
2014-06-04,115.7290
2014-06-05,117.5820
2014-06-06,119.6130
2014-06-09,120.5630
2014-06-10,120.6180
2014-06-11,120.3500
2014-06-12,120.8470
2014-06-13,118.5740
2014-06-16,118.7150
2014-06-17,120.6940
2014-06-18,119.6730
2014-06-19,119.1650
2014-06-20,118.4920
2014-06-23,118.2430
2014-06-24,120.4370
2014-06-25,119.7370
2014-06-26,118.5050
2014-06-27,119.2680
2014-06-30,121.1720
2014-07-01,121.5490
2014-07-02,122.7230
2014-07-03,122.5450
2014-07-04,123.1020
2014-07-07,123.3910
2014-07-08,120.1910
2014-07-09,119.0110
2014-07-10,118.7700
2014-07-11,116.2440
2014-07-14,116.1780
2014-07-15,118.2240
2014-07-16,119.9960
2014-07-17,120.7040
2014-07-18,120.9600
2014-07-21,120.8840
2014-07-22,121.7290
2014-07-23,122.3970
2014-07-24,122.6330
2014-07-25,121.0150
2014-07-28,120.1220
2014-07-30,120.7130
2014-07-31,120.1510
2014-08-01,119.1080
2014-08-04,120.6750
2014-08-05,121.2670
2014-08-06,120.1310
2014-08-07,119.5360
2014-08-08,117.9380
2014-08-11,119.1320
2014-08-12,120.2760
2014-08-13,119.6730
2014-08-14,120.5900
2014-08-18,122.5700
2014-08-19,123.3220
2014-08-20,122.8870
2014-08-21,123.3880
2014-08-22,123.6840
2014-08-25,123.2480
2014-08-26,122.8300
2014-08-27,124.0300
2014-08-28,124.3860
2014-09-01,125.8060
2014-09-02,126.3440
2014-09-03,126.9860
2014-09-04,126.3030
2014-09-05,126.7650
2014-09-08,128.5690
2014-09-09,128.6660
2014-09-10,128.1510
2014-09-11,128.7580
2014-09-12,129.3950
2014-09-15,128.6440
2014-09-16,125.5870
2014-09-17,126.5890
2014-09-18,128.8410
2014-09-19,128.3400
2014-09-22,129.0660
2014-09-23,126.3510
2014-09-24,125.3030
2014-09-25,123.0810
2014-09-26,124.3940
2014-09-29,124.5720
2014-09-30,124.7370
2014-10-01,124.4300
2014-10-07,123.0790
2014-10-08,123.0520
2014-10-09,125.1370
2014-10-10,123.6520
2014-10-13,124.2000
2014-10-14,123.8950
2014-10-16,121.7120
2014-10-17,122.5280
2014-10-20,124.0820
2014-10-21,124.6890
2014-10-22,125.5850
2014-10-27,125.3940
2014-10-28,126.1390
2014-10-29,126.9880
2014-10-30,127.8420
2014-10-31,130.2890
2014-11-03,130.9570
2014-11-05,131.3150
2014-11-07,131.3220
2014-11-10,131.1480
2014-11-11,131.4710
2014-11-12,131.6740
2014-11-13,130.8300
2014-11-14,131.9180
2014-11-17,133.1090
2014-11-18,133.2840
2014-11-19,132.2030
2014-11-20,132.7430
2014-11-21,133.8840
2014-11-24,134.9950
2014-11-25,133.5080
2014-11-26,133.7560
2014-11-27,134.0130
2014-11-28,135.9220
2014-12-01,135.1020
2014-12-02,135.2470
2014-12-03,136.0170
2014-12-04,136.6440
2014-12-05,136.2480
2014-12-08,134.1930
2014-12-09,132.0290
2014-12-10,132.7700
2014-12-11,131.8050
2014-12-12,130.8350
2014-12-15,129.9700
2014-12-16,127.2830
2014-12-17,127.3820
2014-12-18,130.1310
2014-12-19,131.1650
2014-12-22,132.0580
2014-12-23,131.1290
2014-12-24,130.2550
2014-12-26,130.5450
2014-12-29,131.1800
2014-12-30,131.4110
2014-12-31,132.1950
2015-01-01,132.4420
2015-01-02,133.8270
2015-01-05,133.7020
2015-01-06,129.4420
2015-01-07,129.7250
2015-01-08,131.8640
2015-01-09,132.6810
2015-01-12,133.0060
2015-01-13,132.6220
2015-01-14,131.7810
2015-01-15,134.8280
2015-01-16,134.7440
2015-01-19,135.4500
2015-01-20,137.0180
2015-01-21,137.7930
2015-01-22,138.1370
2015-01-23,139.2590
2015-01-27,140.5320
2015-01-28,140.5810
2015-01-29,140.7180
2015-01-30,138.1270
2015-02-02,137.6350
2015-02-03,136.6100
2015-02-04,135.9060
2015-02-05,135.1400
2015-02-06,133.8550
2015-02-09,131.3930
2015-02-10,131.8760
2015-02-11,133.2780
2015-02-12,134.4330
2015-02-13,135.9570
2015-02-16,135.9290
2015-02-18,136.4380
2015-02-19,137.2230
2015-02-20,137.2760
2015-02-23,135.9790
2015-02-24,135.5430
2015-02-25,135.2760
2015-02-26,133.5910
2015-02-27,136.4010
2015-03-02,138.8910
2015-03-03,140.0860
2015-03-04,138.3830
2015-03-05,138.6080
2015-03-09,135.5690
2015-03-10,135.1750
2015-03-11,134.8100
2015-03-12,136.1270
2015-03-13,134.1430
2015-03-16,134.2680
2015-03-17,135.4310
2015-03-18,135.5030
2015-03-19,134.3430
2015-03-20,132.4740
2015-03-23,131.5430
2015-03-24,131.3020
2015-03-25,131.0700
2015-03-26,128.3140
2015-03-27,128.9280
2015-03-30,131.6550
2015-03-31,131.9770
2015-04-01,133.4680
2015-04-06,134.2430
2015-04-07,134.4590
2015-04-08,135.7410
2015-04-09,136.9990
2015-04-10,137.4630
2015-04-13,138.2100
2015-04-15,137.8080
2015-04-16,137.3930
2015-04-17,136.3780
2015-04-20,133.9360
2015-04-21,133.5150
2015-04-22,133.6660
2015-04-23,133.0490
2015-04-24,130.5700
2015-04-27,128.5950
2015-04-28,130.8470
2015-04-29,130.1170
2015-04-30,129.6100
2015-05-04,131.9060
2015-05-05,132.1480
2015-05-06,128.0630
2015-05-07,126.2380
2015-05-08,128.2400
2015-05-11,131.4760
2015-05-12,128.3840
2015-05-13,130.2850
2015-05-14,130.6700
2015-05-15,130.8910
2015-05-18,132.3000
2015-05-19,132.1930
2015-05-20,132.7520
2015-05-21,132.2160
2015-05-22,132.0530
2015-05-25,131.2120
2015-05-26,130.7020
2015-05-27,130.9200
2015-05-28,130.8640
2015-05-29,132.5090
2015-06-01,133.0360
2015-06-02,130.0890
2015-06-03,128.3750
2015-06-04,128.8060
2015-06-05,128.6950
2015-06-08,127.3380
2015-06-09,127.0810
2015-06-10,128.5570
2015-06-11,126.2390
2015-06-12,126.4110
2015-06-15,126.6600
2015-06-16,127.3890
2015-06-17,128.3290
2015-06-18,129.7370
2015-06-19,130.6470
2015-06-22,132.7100
2015-06-23,133.4930
2015-06-24,132.5820
2015-06-25,132.9030
2015-06-26,132.5920
2015-06-29,131.3640
2015-06-30,132.1270
2015-07-01,133.7000
2015-07-02,133.7410
2015-07-03,134.0610
2015-07-06,135.0350
2015-07-07,135.1570
2015-07-08,133.1480
2015-07-09,132.7900
2015-07-10,133.7490
2015-07-13,135.1900
2015-07-14,135.0830
2015-07-15,136.0840
2015-07-16,137.0470
2015-07-17,137.2140
2015-07-20,136.8680
2015-07-21,136.3880
2015-07-22,137.9180
2015-07-23,137.8040
2015-07-24,136.0920
2015-07-27,133.6140
2015-07-28,133.4420
2015-07-29,134.0080
2015-07-30,135.3490
2015-07-31,137.3800
2015-08-03,138.5250
2015-08-04,138.5590
2015-08-05,139.2900
2015-08-06,139.4750
2015-08-07,139.2250
2015-08-10,138.8870
2015-08-11,137.0520
2015-08-12,134.0680
2015-08-13,134.2980
2015-08-14,137.1430
2015-08-17,137.4090
2015-08-18,137.7790
2015-08-19,138.0030
2015-08-20,135.3440
2015-08-21,134.5340
2015-08-24,125.2200
2015-08-25,127.4240
2015-08-26,126.0980
2015-08-27,129.1850
2015-08-28,129.8780
2015-08-31,129.0630
2015-09-01,125.7260
2015-09-02,124.3560
2015-09-03,126.2520
2015-09-04,123.7190
2015-09-07,121.8280
2015-09-08,124.3030
2015-09-09,126.2000
2015-09-10,126.0180
2015-09-11,126.1750
2015-09-14,127.9630
2015-09-15,126.7350
2015-09-16,127.4920
2015-09-18,128.8450
