date,nav
05-06-23,39.0348
06-06-23,39.2131
07-06-23,39.5923
08-06-23,39.3302
09-06-23,39.2922
12-06-23,39.4785
13-06-23,39.8536
14-06-23,39.9457
15-06-23,39.9588
16-06-23,40.3661
19-06-23,40.2992
20-06-23,40.4479
21-06-23,40.4288
22-06-23,39.9517
23-06-23,39.4441
26-06-23,39.6034
27-06-23,39.7745
28-06-23,40.0239
30-06-23,40.2862
03-07-23,40.4464
04-07-23,40.2929
05-07-23,40.6146
06-07-23,40.8575
07-07-23,40.5257
10-07-23,40.3135
11-07-23,40.6177
12-07-23,40.7167
13-07-23,40.4542
14-07-23,40.7618
17-07-23,40.8778
18-07-23,40.703
19-07-23,40.918
20-07-23,40.8591
21-07-23,40.712
24-07-23,40.7037
25-07-23,40.9169
26-07-23,41.0647
27-07-23,41.188
28-07-23,41.6308
31-07-23,41.7411
01-08-23,41.7206
02-08-23,41.1524
03-08-23,40.939
04-08-23,41.2637
07-08-23,41.3309
08-08-23,41.3311
09-08-23,41.4317
10-08-23,41.1813
11-08-23,41.087
14-08-23,40.574
16-08-23,40.5748
17-08-23,40.4744
18-08-23,40.2853
21-08-23,40.6102
22-08-23,40.878
23-08-23,40.8979
24-08-23,41.0486
25-08-23,40.6656
28-08-23,40.8855
29-08-23,41.1276
30-08-23,41.2692
31-08-23,40.9673
01-09-23,41.3213
04-09-23,41.691
05-09-23,41.7768
06-09-23,41.9739
07-09-23,42.1865
08-09-23,42.528
11-09-23,42.9651
12-09-23,41.9781
13-09-23,42.1069
14-09-23,42.3974
15-09-23,42.4713
18-09-23,42.4466
20-09-23,42.0722
21-09-23,41.7133
22-09-23,41.6617
25-09-23,41.564
26-09-23,41.6446
27-09-23,41.7031
29-09-23,41.5208
03-10-23,41.6585
04-10-23,41.082
05-10-23,41.1818
06-10-23,41.4399
09-10-23,40.9392
10-10-23,41.4903
11-10-23,41.7023
12-10-23,41.7987
13-10-23,41.7507
16-10-23,41.8707
17-10-23,42.0228
18-10-23,41.5928
19-10-23,41.4583
20-10-23,41.0653
23-10-23,40.2695
25-10-23,40.0238
26-10-23,39.6329
27-10-23,40.412
30-10-23,40.4748
31-10-23,40.5781
01-11-23,40.3606
02-11-23,40.975
03-11-23,41.3738
06-11-23,41.7144
07-11-23,42.0559
08-11-23,42.3332
09-11-23,42.1229
10-11-23,42.1862
13-11-23,42.4272
15-11-23,42.8303
16-11-23,42.9829
17-11-23,43.2195
20-11-23,43.1068
21-11-23,43.1079
22-11-23,42.9445
23-11-23,43.0682
24-11-23,43.0054
28-11-23,43.5154
29-11-23,43.8153
30-11-23,44.3063
01-12-23,44.7368
04-12-23,45.6015
05-12-23,46.0737
06-12-23,46.6075
07-12-23,46.9784
08-12-23,46.6911
11-12-23,47.1793
12-12-23,46.8782
13-12-23,47.3022
14-12-23,47.9024
15-12-23,47.9315
18-12-23,48.2472
19-12-23,48.3263
20-12-23,46.9033
21-12-23,47.5263
22-12-23,47.9161
26-12-23,48.3668
27-12-23,48.5925
28-12-23,48.8518
29-12-23,49.2021
01-01-24,49.261
02-01-24,49.1388
03-01-24,49.5092
04-01-24,50.1355
05-01-24,50.0755
08-01-24,49.5521
09-01-24,49.7651
10-01-24,49.8725
11-01-24,50.3489
12-01-24,50.4838
15-01-24,50.6613
16-01-24,50.5506
17-01-24,49.9874
18-01-24,49.7496
19-01-24,50.4495
23-01-24,49.1442
24-01-24,49.9857
25-01-24,50.0621
29-01-24,50.7251
30-01-24,50.5557
31-01-24,50.9914
01-02-24,51.1862
02-02-24,51.5833
05-02-24,51.3327
06-02-24,52.0729
07-02-24,52.9228
08-02-24,53.1765
09-02-24,52.9763
12-02-24,51.9593
13-02-24,52.4831
14-02-24,53.2013
15-02-24,53.6744
16-02-24,54.0429
19-02-24,54.1011
20-02-24,54.1651
21-02-24,53.8723
22-02-24,54.4367
23-02-24,54.5844
26-02-24,54.6247
27-02-24,54.5802
28-02-24,53.8763
29-02-24,54.4326
01-03-24,54.9073
04-03-24,55.3096
05-03-24,55.3432
06-03-24,55.1919
07-03-24,55.6684
11-03-24,55.6552
12-03-24,54.7938
13-03-24,52.7391
14-03-24,54.0024
15-03-24,53.5764
18-03-24,53.9105
19-03-24,52.9757
20-03-24,53.1401
21-03-24,54.3724
22-03-24,54.6291
26-03-24,55.1932
27-03-24,55.2806
28-03-24,55.9543
31-03-24,55.9535
01-04-24,56.8841
02-04-24,57.4549
03-04-24,57.611
04-04-24,57.3667
05-04-24,57.861
08-04-24,58.1339
09-04-24,57.9492
10-04-24,58.4389
12-04-24,58.1998
15-04-24,57.222
16-04-24,57.2672
18-04-24,57.2029
19-04-24,57.1092
22-04-24,57.841
23-04-24,57.9461
24-04-24,58.3872
25-04-24,58.7807
26-04-24,59.1768
29-04-24,59.5018
30-04-24,59.8814
02-05-24,60.9022
03-05-24,60.6858
06-05-24,59.916
07-05-24,58.9942
08-05-24,59.7737
09-05-24,58.5072
10-05-24,58.9891
13-05-24,59.3753
14-05-24,60.2622
15-05-24,60.5743
16-05-24,61.1977
17-05-24,61.9198
21-05-24,62.9663
22-05-24,63.0628
23-05-24,63.5156
24-05-24,63.7119
27-05-24,63.8049
28-05-24,63.2599
29-05-24,62.8214
30-05-24,62.1639
31-05-24,62.3241
03-06-24,65.167
04-06-24,59.1149
05-06-24,61.6971
06-06-24,62.9715
07-06-24,63.8947
10-06-24,64.3749
11-06-24,64.3134
12-06-24,64.7956
13-06-24,65.3865
14-06-24,66.3564
18-06-24,66.7728
19-06-24,66.0263
20-06-24,66.1139
21-06-24,65.6483
24-06-24,66.1366
25-06-24,65.8762
26-06-24,65.7602
27-06-24,65.8536
28-06-24,66.0411
01-07-24,66.6609
02-07-24,66.3004
03-07-24,67.0157
04-07-24,67.342
05-07-24,67.8016
08-07-24,67.876
09-07-24,68.1973
10-07-24,68.225
11-07-24,68.3726
12-07-24,68.0748
15-07-24,68.6588
16-07-24,68.2472
18-07-24,67.5004
19-07-24,65.89
22-07-24,66.7315
23-07-24,66.1485
24-07-24,66.3507
25-07-24,66.6876
26-07-24,67.7965
29-07-24,68.6166
30-07-24,68.5486
31-07-24,69.0872
01-08-24,68.6316
02-08-24,67.76
05-08-24,65.5597
06-08-24,64.9532
07-08-24,66.9066
08-08-24,66.3754
09-08-24,67.2113
12-08-24,66.9474
13-08-24,66.1859
14-08-24,66.2304
16-08-24,67.4355
19-08-24,67.8293
20-08-24,68.3834
21-08-24,68.5817
22-08-24,69.0295
23-08-24,68.7976
26-08-24,69.1336
27-08-24,69.2069
28-08-24,69.4218
29-08-24,69.2493
30-08-24,69.6171
02-09-24,69.6678
03-09-24,69.739
04-09-24,69.7728
05-09-24,69.8045
06-09-24,68.8575
09-09-24,68.9577
10-09-24,69.1083
11-09-24,68.7544
12-09-24,69.7603
13-09-24,69.7419
16-09-24,69.7737
17-09-24,69.5846
18-09-24,69.2852
19-09-24,68.808
20-09-24,69.7857
23-09-24,70.9121
24-09-24,71.0001
25-09-24,70.7378
26-09-24,71.2634
27-09-24,71.8981
30-09-24,71.2337
01-10-24,71.4074
03-10-24,69.7136
04-10-24,68.9485
07-10-24,67.3431
08-10-24,68.9233
09-10-24,69.6691
10-10-24,69.5484
11-10-24,69.6403
14-10-24,69.8906
15-10-24,70.0819
16-10-24,69.9317
17-10-24,68.3697
18-10-24,68.629
21-10-24,67.7009
22-10-24,65.7374
23-10-24,65.4841
24-10-24,65.4293
25-10-24,64.4111
28-10-24,64.7039
29-10-24,65.1723
30-10-24,64.9224
31-10-24,64.5988
04-11-24,64.1405
05-11-24,64.4898
06-11-24,65.9562
07-11-24,65.2626
08-11-24,64.4854
11-11-24,64.6679
12-11-24,63.2599
13-11-24,62.0148
14-11-24,62.302
18-11-24,62.3583
19-11-24,62.64
21-11-24,61.7072
22-11-24,62.8616
25-11-24,64.1014
26-11-24,64.2666
27-11-24,64.8781
28-11-24,64.9411
29-11-24,65.3762
02-12-24,65.7788
03-12-24,66.4484
04-12-24,66.7745
05-12-24,66.9975
06-12-24,67.5077
09-12-24,67.1994
10-12-24,67.5571
11-12-24,67.7372
12-12-24,67.543
13-12-24,67.4351
16-12-24,67.6088
17-12-24,66.7145
18-12-24,65.8475
19-12-24,65.2705
20-12-24,63.4932
23-12-24,63.6639
24-12-24,63.6837
26-12-24,63.968
27-12-24,63.4048
30-12-24,62.8125
31-12-24,62.7439
01-01-25,62.983
02-01-25,63.7716
03-01-25,63.8528
06-01-25,61.827
07-01-25,61.773
08-01-25,61.2778
09-01-25,60.4975
10-01-25,59.298
13-01-25,56.7387
14-01-25,58.2151
15-01-25,58.7266
16-01-25,59.5783
17-01-25,60.0293
20-01-25,60.0771
21-01-25,58.509
22-01-25,58.0126
23-01-25,58.5975
24-01-25,57.6693
27-01-25,56.0429
28-01-25,56.2097
29-01-25,57.3433
30-01-25,57.3929
31-01-25,58.2606
03-02-25,57.8109
04-02-25,58.6985
05-02-25,59.0811
06-02-25,58.6413
07-02-25,58.6565
10-02-25,57.5833
11-02-25,56.1431
12-02-25,56.1417
13-02-25,56.2642
14-02-25,54.9956
17-02-25,54.8927
18-02-25,54.9076
19-02-25,55.56
20-02-25,56.3766
21-02-25,55.8476
24-02-25,55.1879
25-02-25,54.7816
27-02-25,54.2774
28-02-25,52.7159
03-03-25,53.2546
04-03-25,53.5488
05-03-25,54.909
06-03-25,55.527
07-03-25,55.2845
10-03-25,54.4706
11-03-25,54.7481
12-03-25,54.7504
13-03-25,54.4717
17-03-25,54.868
18-03-25,56.3121
19-03-25,57.231
20-03-25,57.5586
21-03-25,58.0665
24-03-25,58.7871
25-03-25,57.924
26-03-25,57.717
27-03-25,58.5923
28-03-25,58.227
31-03-25,58.2266
01-04-25,57.6075
02-04-25,58.2671
03-04-25,58.2857
04-04-25,56.7761
07-04-25,55.004
08-04-25,56.16
09-04-25,56.0285
11-04-25,56.7736
15-04-25,58.5245
16-04-25,58.9157
17-04-25,59.3375
21-04-25,60.3986
22-04-25,60.5293
23-04-25,60.9455
24-04-25,60.8538
25-04-25,59.3892
28-04-25,60.0616
29-04-25,59.9217
30-04-25,59.5675
02-05-25,59.4987
05-05-25,60.3996
06-05-25,58.9388
07-05-25,59.226
08-05-25,57.9567
09-05-25,57.741
12-05-25,60.0969
13-05-25,60.091
14-05-25,60.5288
15-05-25,61.1614
16-05-25,61.9478
19-05-25,62.2483
20-05-25,61.1028
21-05-25,61.8168
22-05-25,61.6113
23-05-25,61.9759
26-05-25,62.2301
27-05-25,62.0621
28-05-25,61.882
29-05-25,61.9714
30-05-25,61.6638
02-06-25,61.9201
03-06-25,61.5797
04-06-25,61.7591
05-06-25,62.0174
06-06-25,62.804
09-06-25,63.588
10-06-25,63.6605
11-06-25,63.5206
12-06-25,62.3799
13-06-25,61.8763
16-06-25,62.33
17-06-25,61.8903
18-06-25,61.698
19-06-25,60.8242
20-06-25,61.6511
23-06-25,61.6963
24-06-25,62.2514
25-06-25,62.5461
26-06-25,63.1217
27-06-25,63.5084
30-06-25,63.7759
01-07-25,63.7126
02-07-25,63.527
03-07-25,63.1812
04-07-25,63.4132
07-07-25,63.5205
08-07-25,63.5134
09-07-25,63.4751
10-07-25,63.3317
11-07-25,62.8157
14-07-25,63.11
15-07-25,63.5175
16-07-25,63.6491
17-07-25,63.5015
18-07-25,63.06
21-07-25,63.3175
22-07-25,63.0867
23-07-25,63.195
24-07-25,63.0514
25-07-25,62.099
28-07-25,61.7583
29-07-25,62.3339
30-07-25,62.3847
31-07-25,62.0966
01-08-25,61.285
04-08-25,61.9847
05-08-25,61.8483
06-08-25,61.3108
07-08-25,61.4553
08-08-25,60.6952
11-08-25,61.4047
12-08-25,61.3484
13-08-25,61.7311
14-08-25,61.6371
18-08-25,62.4699
19-08-25,62.9392
20-08-25,63.1763
21-08-25,63.006
22-08-25,62.6105
25-08-25,62.7929
26-08-25,61.9503
28-08-25,61.1546
29-08-25,60.9741
01-09-25,61.8279
02-09-25,62.1487
03-09-25,62.5602
04-09-25,62.271
05-09-25,62.213
08-09-25,62.4671
09-09-25,62.5542
10-09-25,62.825
11-09-25,63.029
12-09-25,63.2317
15-09-25,63.6095
16-09-25,63.9772
17-09-25,64.1124
18-09-25,64.2855
19-09-25,64.6578
22-09-25,64.8734
23-09-25,64.5775
24-09-25,63.8031
25-09-25,63.3262
26-09-25,62.2623
29-09-25,62.8551
30-09-25,62.864
01-10-25,63.0879
03-10-25,63.3363
06-10-25,63.5526
07-10-25,63.6271
08-10-25,63.1349
09-10-25,63.4867
10-10-25,63.6409
13-10-25,63.5312
14-10-25,63.1961
15-10-25,64.0346
16-10-25,64.3488
17-10-25,64.2562
20-10-25,64.3426
23-10-25,64.3312
24-10-25,64.2691
27-10-25,64.5214
28-10-25,64.1933
29-10-25,65.101
30-10-25,64.9563
31-10-25,64.7174
03-11-25,65.3294
04-11-25,65.0392
06-11-25,64.233
07-11-25,64.3002
10-11-25,64.5419
11-11-25,64.6304
12-11-25,64.7064
13-11-25,64.7464
14-11-25,64.6858
17-11-25,65.0243
18-11-25,64.5509
19-11-25,64.5434
20-11-25,64.4799
21-11-25,63.65
24-11-25,63.027
25-11-25,63.1887
26-11-25,64.1448
27-11-25,64.0335
28-11-25,64.0956
01-12-25,64.1715
02-12-25,64.1097
03-12-25,63.4103
04-12-25,63.5578
05-12-25,63.6954
08-12-25,62.3904
09-12-25,62.7622
10-12-25,62.6392
11-12-25,62.9786
12-12-25,63.5063
15-12-25,63.6094
16-12-25,63.3447
17-12-25,63.1032
18-12-25,62.8746
19-12-25,63.3817
22-12-25,63.8105
23-12-25,64.0449
24-12-25,63.9157
26-12-25,63.9183
29-12-25,63.6187
30-12-25,63.645
31-12-25,64.2902
01-01-26,64.5776
02-01-26,65.2637
05-01-26,65.2592
06-01-26,65.4331
07-01-26,65.5143
08-01-26,64.1297
09-01-26,63.4771
12-01-26,63.6671
13-01-26,63.5028
14-01-26,63.7477
16-01-26,63.8123
19-01-26,63.6589
20-01-26,62.1931
21-01-26,61.9643
22-01-26,62.6379
23-01-26,61.4064
27-01-26,61.8131
28-01-26,63.2087
29-01-26,63.3972
30-01-26,62.8783
02-02-26,62.1666
03-02-26,63.807
04-02-26,64.2223
05-02-26,63.9197
06-02-26,64.0166
09-02-26,64.6356
10-02-26,64.7278
